word;aoa;percentknown;;;;;;
gonzen;10,98;91,5;;;;;;
kruiser;10,99;78,0;;;;;;
ansjovis;10,99;97,9;;;;;;
puck;10,99;76,9;;;;;;
vliet;10,99;48,1;;;;;;
jazz;10,99;99,8;;;;;;
bonenkruid;11,00;63,2;;;;;;
sant;11,00;13,9;;;;;;
aanvechten;11,00;100,0;;;;;;
aanvoerster;11,00;100,0;;;;;;
achterdek;11,00;100,0;;;;;;
afschuimen;11,00;100,0;;;;;;
aftershave;11,00;100,0;;;;;;
allochtoon;11,00;100,0;;;;;;
amputeren;11,00;100,0;;;;;;
arrogantie;11,00;100,0;;;;;;
barricaderen;11,00;100,0;;;;;;
behelpen;11,00;100,0;;;;;;
behoeven;11,00;100,0;;;;;;
belast;11,00;100,0;;;;;;
berouwvol;11,00;100,0;;;;;;
bevruchting;11,00;100,0;;;;;;
bijstand;11,00;100,0;;;;;;
bijziendheid;11,00;100,0;;;;;;
blanco;11,00;100,0;;;;;;
bloedtest;11,00;100,0;;;;;;
bloedverwant;11,00;100,0;;;;;;
boycotten;11,00;100,0;;;;;;
brigade;11,00;100,0;;;;;;
dagorde;11,00;100,0;;;;;;
dichterlijk;11,00;100,0;;;;;;
dodenlijst;11,00;100,0;;;;;;
doordraven;11,00;100,0;;;;;;
doorsnee;11,00;100,0;;;;;;
drogist;11,00;100,0;;;;;;
dubbelzinnig;11,00;100,0;;;;;;
dynamiek;11,00;100,0;;;;;;
elegantie;11,00;100,0;;;;;;
elektrocutie;11,00;100,0;;;;;;
genadeslag;11,00;100,0;;;;;;
gerechtelijk;11,00;100,0;;;;;;
gluiperig;11,00;100,0;;;;;;
godsgeschenk;11,00;100,0;;;;;;
golfplaat;11,00;100,0;;;;;;
halfbloed;11,00;100,0;;;;;;
hernemen;11,00;100,0;;;;;;
ijsbergsla;11,00;100,0;;;;;;
impact;11,00;100,0;;;;;;
insnijding;11,00;100,0;;;;;;
inzinking;11,00;100,0;;;;;;
kolossaal;11,00;100,0;;;;;;
kraamvrouw;11,00;100,0;;;;;;
landheer;11,00;100,0;;;;;;
landinwaarts;11,00;100,0;;;;;;
levensvorm;11,00;100,0;;;;;;
lintworm;11,00;100,0;;;;;;
loodlijn;11,00;100,0;;;;;;
maatwerk;11,00;100,0;;;;;;
massamoord;11,00;100,0;;;;;;
menstrueren;11,00;100,0;;;;;;
neergang;11,00;100,0;;;;;;
noedels;11,00;100,0;;;;;;
omstandigheid;11,00;100,0;;;;;;
onderhevig;11,00;100,0;;;;;;
onderstel;11,00;100,0;;;;;;
ontgrendelen;11,00;100,0;;;;;;
ontlasting;11,00;100,0;;;;;;
opkoper;11,00;100,0;;;;;;
oprakelen;11,00;100,0;;;;;;
oriënteren;11,00;100,0;;;;;;
origine;11,00;100,0;;;;;;
overheersen;11,00;100,0;;;;;;
overschrijden;11,00;100,0;;;;;;
overwerkt;11,00;100,0;;;;;;
partijdig;11,00;100,0;;;;;;
patron;11,00;100,0;;;;;;
patrouilleren;11,00;100,0;;;;;;
permitteren;11,00;100,0;;;;;;
peulvruchten;11,00;100,0;;;;;;
projectie;11,00;100,0;;;;;;
promotie;11,00;100,0;;;;;;
racisme;11,00;100,0;;;;;;
rechtlijnig;11,00;100,0;;;;;;
rechtmatig;11,00;100,0;;;;;;
remedie;11,00;100,0;;;;;;
risicovol;11,00;100,0;;;;;;
roedel;11,00;100,0;;;;;;
sanitair;11,00;100,0;;;;;;
scannen;11,00;100,0;;;;;;
schakelen;11,00;100,0;;;;;;
schiereiland;11,00;100,0;;;;;;
shockeren;11,00;100,0;;;;;;
sluiter;11,00;100,0;;;;;;
smeulen;11,00;100,0;;;;;;
standje;11,00;100,0;;;;;;
stoffelijk;11,00;100,0;;;;;;
tampon;11,00;100,0;;;;;;
teamwork;11,00;100,0;;;;;;
toelichten;11,00;100,0;;;;;;
toezegging;11,00;100,0;;;;;;
uitleveren;11,00;100,0;;;;;;
variëren;11,00;100,0;;;;;;
vegetariër;11,00;100,0;;;;;;
venijnig;11,00;100,0;;;;;;
verbroederen;11,00;100,0;;;;;;
verdienste;11,00;100,0;;;;;;
verering;11,00;100,0;;;;;;
verkrachter;11,00;100,0;;;;;;
veronderstelling;11,00;100,0;;;;;;
vervliegen;11,00;100,0;;;;;;
vluchtig;11,00;100,0;;;;;;
vluchtplan;11,00;100,0;;;;;;
volleerd;11,00;100,0;;;;;;
vordering;11,00;100,0;;;;;;
vuistregel;11,00;100,0;;;;;;
waterdruk;11,00;100,0;;;;;;
waterzooi;11,00;100,0;;;;;;
wereldburger;11,00;100,0;;;;;;
wereldmacht;11,00;100,0;;;;;;
wintertenen;11,00;100,0;;;;;;
wolkbreuk;11,00;100,0;;;;;;
zijvleugel;11,00;100,0;;;;;;
zinskern;11,00;100,0;;;;;;
aanpappen;11,00;95,0;;;;;;
koolraap;11,00;95,0;;;;;;
specialisatie;11,00;95,0;;;;;;
valavond;11,00;95,0;;;;;;
weerkunde;11,00;95,0;;;;;;
zodoende;11,00;95,0;;;;;;
actievoeren;11,00;94,4;;;;;;
bef;11,00;94,4;;;;;;
bezonken;11,00;94,4;;;;;;
gedegouteerd;11,00;94,4;;;;;;
gortig;11,00;94,4;;;;;;
huiverig;11,00;94,4;;;;;;
krenterig;11,00;94,4;;;;;;
kwakzalver;11,00;94,4;;;;;;
lamleggen;11,00;94,4;;;;;;
lijvig;11,00;94,4;;;;;;
luchthartig;11,00;94,4;;;;;;
luchtzak;11,00;94,4;;;;;;
onkreukbaar;11,00;94,4;;;;;;
ontwend;11,00;94,4;;;;;;
pensionaat;11,00;94,4;;;;;;
praatstoel;11,00;94,4;;;;;;
redelijkerwijs;11,00;94,4;;;;;;
schetsmatig;11,00;94,4;;;;;;
smeuïg;11,00;94,4;;;;;;
sombrero;11,00;94,4;;;;;;
stalagmiet;11,00;94,4;;;;;;
twistpunt;11,00;94,4;;;;;;
weetgierig;11,00;94,4;;;;;;
wraken;11,00;94,4;;;;;;
apekool;11,00;90,0;;;;;;
maatgevend;11,00;90,0;;;;;;
propeller;11,00;90,0;;;;;;
stoomcursus;11,00;90,0;;;;;;
vorklift;11,00;90,0;;;;;;
weigerig;11,00;90,0;;;;;;
wijdbeens;11,00;90,0;;;;;;
witgoed;11,00;90,0;;;;;;
buslichting;11,00;88,9;;;;;;
dwarsstraat;11,00;88,9;;;;;;
kijkgeld;11,00;88,9;;;;;;
klefferig;11,00;88,9;;;;;;
mierzoet;11,00;88,9;;;;;;
opsmuk;11,00;88,9;;;;;;
popperig;11,00;88,9;;;;;;
sluikstorten;11,00;88,9;;;;;;
toehoorder;11,00;88,9;;;;;;
toekan;11,00;88,9;;;;;;
veerdienst;11,00;88,9;;;;;;
verweesd;11,00;88,9;;;;;;
aanbedene;11,00;85,0;;;;;;
benedendeks;11,00;85,0;;;;;;
lappenmand;11,00;85,0;;;;;;
morgenrood;11,00;85,0;;;;;;
spinrag;11,00;85,0;;;;;;
vakantiepas;11,00;85,0;;;;;;
bat;11,00;83,3;;;;;;
bolgewas;11,00;83,3;;;;;;
kommer;11,00;83,3;;;;;;
onlusten;11,00;83,3;;;;;;
rondwaren;11,00;83,3;;;;;;
ziften;11,00;83,3;;;;;;
zwiepen;11,00;83,3;;;;;;
boedel;11,00;80,0;;;;;;
kanonnier;11,00;80,0;;;;;;
terrarium;11,00;80,0;;;;;;
afluizen;11,00;77,8;;;;;;
bestrating;11,00;77,8;;;;;;
dauwen;11,00;77,8;;;;;;
flemen;11,00;77,8;;;;;;
knevel;11,00;77,8;;;;;;
legplank;11,00;77,8;;;;;;
mieters;11,00;77,8;;;;;;
bekomst;11,00;75,0;;;;;;
verdekt;11,00;75,0;;;;;;
bolwassing;11,00;72,2;;;;;;
kleumen;11,00;72,2;;;;;;
koukleum;11,00;72,2;;;;;;
snuisteren;11,00;72,2;;;;;;
stevenen;11,00;72,2;;;;;;
verregenen;11,00;72,2;;;;;;
snertvent;11,00;70,0;;;;;;
muurkrant;11,00;66,7;;;;;;
blaffetuur;11,00;61,1;;;;;;
motard;11,00;61,1;;;;;;
struinen;11,00;61,1;;;;;;
tasjeskruid;11,00;61,1;;;;;;
korzelig;11,00;60,0;;;;;;
nabuur;11,00;60,0;;;;;;
afleggertje;11,00;55,6;;;;;;
halfwas;11,00;55,6;;;;;;
rozelaar;11,00;55,6;;;;;;
zilverling;11,00;55,6;;;;;;
platbodem;11,00;55,0;;;;;;
bakbeest;11,00;50,0;;;;;;
bedelstaf;11,00;50,0;;;;;;
gaarde;11,00;50,0;;;;;;
inkwartieren;11,00;50,0;;;;;;
klaverjassen;11,00;50,0;;;;;;
trekschuit;11,00;50,0;;;;;;
windbuil;11,00;50,0;;;;;;
kieskauwen;11,00;44,4;;;;;;
negenoog;11,00;44,4;;;;;;
dra;11,00;40,0;;;;;;
slipover;11,00;40,0;;;;;;
maggi;11,00;38,9;;;;;;
zwetsen;11,00;38,9;;;;;;
genadebrood;11,00;33,3;;;;;;
pitslamp;11,00;33,3;;;;;;
sleets;11,00;33,3;;;;;;
menie;11,00;30,0;;;;;;
puntdicht;11,00;30,0;;;;;;
floers;11,00;27,8;;;;;;
hopsen;11,00;27,8;;;;;;
katjang;11,00;27,8;;;;;;
scharensliep;11,00;25,0;;;;;;
anklet;11,00;22,2;;;;;;
haarklover;11,00;22,2;;;;;;
schillenboer;11,00;22,2;;;;;;
sprengen;11,00;22,2;;;;;;
colportage;11,00;20,0;;;;;;
gribus;11,00;20,0;;;;;;
heeroom;11,00;20,0;;;;;;
gebelgd;11,00;16,7;;;;;;
hobbezak;11,00;16,7;;;;;;
pierewaaier;11,00;16,7;;;;;;
sisal;11,00;15,0;;;;;;
alkoof;11,00;11,1;;;;;;
knurft;11,00;11,1;;;;;;
mammon;11,00;11,1;;;;;;
slempen;11,00;11,1;;;;;;
spirea;11,00;11,1;;;;;;
iebel;11,00;5,6;;;;;;
rabauw;11,00;5,0;;;;;;
rododendron;11,00;83,4;;;;;;
arbeiderswoning;11,00;100,0;;;;;;
geweldpleging;11,00;100,0;;;;;;
lipton-ice;11,00;100,0;;;;;;
overtrokken;11,00;100,0;;;;;;
laurier;11,00;97,8;;;;;;
siertafel;11,00;95,8;;;;;;
schuchter;11,00;95,5;;;;;;
wrang;11,00;95,1;;;;;;
plooiplank;11,00;78,3;;;;;;
pottenlikker;11,00;75,0;;;;;;
koot;11,00;62,3;;;;;;
vrek;11,00;97,2;;;;;;
ambt;11,01;100,0;;;;;;
ongenadig;11,01;99,3;;;;;;
secretaire;11,01;100,0;;;;;;
aster;11,01;74,6;;;;;;
onstuimig;11,02;96,0;;;;;;
piket;11,02;82,5;;;;;;
ambacht;11,03;100,0;;;;;;
modieus;11,03;100,0;;;;;;
prikkelbaar;11,03;100,0;;;;;;
status;11,03;100,0;;;;;;
voorspoed;11,03;100,0;;;;;;
berustend;11,03;99,6;;;;;;
gal;11,03;99,6;;;;;;
helen;11,03;98,7;;;;;;
termiet;11,03;96,1;;;;;;
pal;11,03;93,3;;;;;;
sperwer;11,03;74,3;;;;;;
samba;11,03;97,6;;;;;;
baat;11,03;97,0;;;;;;
duig;11,03;56,6;;;;;;
bevelhebber;11,03;100,0;;;;;;
flora;11,03;100,0;;;;;;
heibel;11,04;90,1;;;;;;
enter;11,04;100,0;;;;;;
rozemarijn;11,04;100,0;;;;;;
karn;11,04;55,2;;;;;;
schede;11,04;95,5;;;;;;
kluut;11,04;48,0;;;;;;
actiegroep;11,05;100,0;;;;;;
afgeschreven;11,05;100,0;;;;;;
afgunstig;11,05;100,0;;;;;;
alcoholisme;11,05;100,0;;;;;;
bewieroken;11,05;100,0;;;;;;
bijbedoeling;11,05;100,0;;;;;;
bouwkunst;11,05;100,0;;;;;;
complex;11,05;100,0;;;;;;
diëtist;11,05;100,0;;;;;;
eetstoornis;11,05;100,0;;;;;;
evalueren;11,05;100,0;;;;;;
genadeklap;11,05;100,0;;;;;;
hondsdolheid;11,05;100,0;;;;;;
indringend;11,05;100,0;;;;;;
miraculeus;11,05;100,0;;;;;;
onbeschaafd;11,05;100,0;;;;;;
onderdrukker;11,05;100,0;;;;;;
oogstrelend;11,05;100,0;;;;;;
openhartig;11,05;100,0;;;;;;
pincode;11,05;100,0;;;;;;
priemgetal;11,05;100,0;;;;;;
publiciteit;11,05;100,0;;;;;;
restauratie;11,05;100,0;;;;;;
scan;11,05;100,0;;;;;;
seksleven;11,05;100,0;;;;;;
toereikend;11,05;100,0;;;;;;
verkwikkend;11,05;100,0;;;;;;
verraderlijk;11,05;100,0;;;;;;
verwerpelijk;11,05;100,0;;;;;;
zinspeling;11,05;100,0;;;;;;
sjalot;11,05;87,7;;;;;;
afgod;11,05;96,4;;;;;;
wrok;11,05;97,5;;;;;;
flens;11,05;95,0;;;;;;
gijzelhouder;11,05;95,0;;;;;;
kloterig;11,05;95,0;;;;;;
stokerij;11,05;95,0;;;;;;
mango;11,06;100,0;;;;;;
afgevaardigde;11,06;100,0;;;;;;
cappuccino;11,06;100,0;;;;;;
aansporing;11,06;100,0;;;;;;
aanstelling;11,06;100,0;;;;;;
aanwakkeren;11,06;100,0;;;;;;
aardgas;11,06;100,0;;;;;;
aflaten;11,06;100,0;;;;;;
afreizen;11,06;100,0;;;;;;
afstotend;11,06;100,0;;;;;;
aftakeling;11,06;100,0;;;;;;
ambiance;11,06;100,0;;;;;;
arrestant;11,06;100,0;;;;;;
ballast;11,06;100,0;;;;;;
bemiddelen;11,06;100,0;;;;;;
beroerte;11,06;100,0;;;;;;
beschikking;11,06;100,0;;;;;;
besterven;11,06;100,0;;;;;;
bouwkunde;11,06;100,0;;;;;;
branding;11,06;100,0;;;;;;
cliënt;11,06;100,0;;;;;;
complement;11,06;100,0;;;;;;
contactlens;11,06;100,0;;;;;;
contra;11,06;100,0;;;;;;
cursor;11,06;100,0;;;;;;
detergent;11,06;100,0;;;;;;
dipsaus;11,06;100,0;;;;;;
egaal;11,06;100,0;;;;;;
eigenheid;11,06;100,0;;;;;;
fictie;11,06;100,0;;;;;;
figureren;11,06;100,0;;;;;;
foefje;11,06;100,0;;;;;;
fuifnummer;11,06;100,0;;;;;;
gewestelijk;11,06;100,0;;;;;;
gewetenloos;11,06;100,0;;;;;;
gezindheid;11,06;100,0;;;;;;
glamour;11,06;100,0;;;;;;
grafdelver;11,06;100,0;;;;;;
gymnasium;11,06;100,0;;;;;;
hectisch;11,06;100,0;;;;;;
heruitgave;11,06;100,0;;;;;;
inclusief;11,06;100,0;;;;;;
informatica;11,06;100,0;;;;;;
initiatief;11,06;100,0;;;;;;
jacuzzi;11,06;100,0;;;;;;
junkfood;11,06;100,0;;;;;;
kontlikker;11,06;100,0;;;;;;
kopman;11,06;100,0;;;;;;
krottenwijk;11,06;100,0;;;;;;
kwadraat;11,06;100,0;;;;;;
lakverf;11,06;100,0;;;;;;
lijndienst;11,06;100,0;;;;;;
maagdelijk;11,06;100,0;;;;;;
minibar;11,06;100,0;;;;;;
munitie;11,06;100,0;;;;;;
munteenheid;11,06;100,0;;;;;;
muzisch;11,06;100,0;;;;;;
nadrukkelijk;11,06;100,0;;;;;;
nageven;11,06;100,0;;;;;;
noodzaken;11,06;100,0;;;;;;
numeriek;11,06;100,0;;;;;;
ongemoeid;11,06;100,0;;;;;;
onnoembaar;11,06;100,0;;;;;;
ontduiken;11,06;100,0;;;;;;
ontladen;11,06;100,0;;;;;;
onverbeterlijk;11,06;100,0;;;;;;
onwerkelijk;11,06;100,0;;;;;;
opdrijven;11,06;100,0;;;;;;
opmars;11,06;100,0;;;;;;
opperst;11,06;100,0;;;;;;
primaat;11,06;100,0;;;;;;
producent;11,06;100,0;;;;;;
proefstuk;11,06;100,0;;;;;;
samenspraak;11,06;100,0;;;;;;
satijnen;11,06;100,0;;;;;;
schofterig;11,06;100,0;;;;;;
smaakstof;11,06;100,0;;;;;;
spaarlamp;11,06;100,0;;;;;;
spitsuur;11,06;100,0;;;;;;
stadsbestuur;11,06;100,0;;;;;;
strijdbaar;11,06;100,0;;;;;;
strijdmacht;11,06;100,0;;;;;;
stroken;11,06;100,0;;;;;;
structureren;11,06;100,0;;;;;;
tearoom;11,06;100,0;;;;;;
telegraaf;11,06;100,0;;;;;;
terugdeinzen;11,06;100,0;;;;;;
transporteur;11,06;100,0;;;;;;
troefkaart;11,06;100,0;;;;;;
tumult;11,06;100,0;;;;;;
uitbating;11,06;100,0;;;;;;
uitbetalen;11,06;100,0;;;;;;
uiteenzetten;11,06;100,0;;;;;;
uitslover;11,06;100,0;;;;;;
unfair;11,06;100,0;;;;;;
verderf;11,06;100,0;;;;;;
vereenvoudigen;11,06;100,0;;;;;;
vergoeding;11,06;100,0;;;;;;
verhullen;11,06;100,0;;;;;;
verwering;11,06;100,0;;;;;;
voldoening;11,06;100,0;;;;;;
voltrekken;11,06;100,0;;;;;;
windenergie;11,06;100,0;;;;;;
woekering;11,06;100,0;;;;;;
zelfbeheersing;11,06;100,0;;;;;;
ziekenfonds;11,06;100,0;;;;;;
zwaartillend;11,06;100,0;;;;;;
zweverig;11,06;100,0;;;;;;
begiftigen;11,06;90,0;;;;;;
leien;11,06;90,0;;;;;;
fauna;11,06;100,0;;;;;;
voogd;11,06;100,0;;;;;;
afgeleefd;11,06;94,4;;;;;;
bedding;11,06;94,4;;;;;;
behoudend;11,06;94,4;;;;;;
bekeren;11,06;94,4;;;;;;
bonsai;11,06;94,4;;;;;;
breuklijn;11,06;94,4;;;;;;
brugklas;11,06;94,4;;;;;;
ecru;11,06;94,4;;;;;;
jockey;11,06;94,4;;;;;;
leerwaren;11,06;94,4;;;;;;
maanzaad;11,06;94,4;;;;;;
onheilspellend;11,06;94,4;;;;;;
opstopper;11,06;94,4;;;;;;
overwicht;11,06;94,4;;;;;;
reispas;11,06;94,4;;;;;;
relaxt;11,06;94,4;;;;;;
schandpaal;11,06;94,4;;;;;;
slechten;11,06;94,4;;;;;;
stuurhut;11,06;94,4;;;;;;
trombonist;11,06;94,4;;;;;;
volbloed;11,06;94,4;;;;;;
zoutarm;11,06;94,4;;;;;;
briket;11,06;85,0;;;;;;
pus;11,06;85,0;;;;;;
slagregen;11,06;85,0;;;;;;
diender;11,06;88,9;;;;;;
gedruis;11,06;88,9;;;;;;
grondtroepen;11,06;88,9;;;;;;
hofhouding;11,06;88,9;;;;;;
jachtschotel;11,06;88,9;;;;;;
klittenband;11,06;88,9;;;;;;
misère;11,06;88,9;;;;;;
ondersteek;11,06;88,9;;;;;;
stofjas;11,06;88,9;;;;;;
tewerk;11,06;88,9;;;;;;
toenmaals;11,06;88,9;;;;;;
verhouden;11,06;88,9;;;;;;
hartgrondig;11,06;80,0;;;;;;
sarren;11,06;80,0;;;;;;
stool;11,06;30,2;;;;;;
imago;11,06;99,1;;;;;;
serpent;11,07;95,7;;;;;;
kluwen;11,07;90,1;;;;;;
cycloop;11,07;83,3;;;;;;
kamerscherm;11,07;83,3;;;;;;
klerezooi;11,07;83,3;;;;;;
mom;11,07;83,3;;;;;;
overpeinzing;11,07;83,3;;;;;;
pinnig;11,07;83,3;;;;;;
uilenbal;11,07;83,3;;;;;;
vertier;11,07;83,3;;;;;;
hoogsteigen;11,07;75,0;;;;;;
ordner;11,07;75,0;;;;;;
gazel;11,07;81,5;;;;;;
aanvallig;11,07;77,8;;;;;;
afdammen;11,07;77,8;;;;;;
hamerstuk;11,07;77,8;;;;;;
stouwen;11,07;77,8;;;;;;
vidé;11,07;77,8;;;;;;
onderkoning;11,07;70,0;;;;;;
schuimkop;11,07;70,0;;;;;;
dar;11,07;75,7;;;;;;
notaris;11,08;100,0;;;;;;
mach;11,08;71,4;;;;;;
epaulet;11,08;72,2;;;;;;
halster;11,08;72,2;;;;;;
koffieleut;11,08;72,2;;;;;;
koudvuur;11,08;72,2;;;;;;
miskleun;11,08;72,2;;;;;;
ochtendlijk;11,08;72,2;;;;;;
snood;11,08;72,2;;;;;;
krielhaan;11,08;65,0;;;;;;
kruimig;11,08;65,0;;;;;;
sjees;11,08;35,1;;;;;;
tweeloop;11,08;97,2;;;;;;
bussel;11,08;66,7;;;;;;
friseren;11,08;66,7;;;;;;
kramer;11,08;66,7;;;;;;
parelen;11,08;66,7;;;;;;
steendruk;11,08;66,7;;;;;;
vloeitje;11,08;66,7;;;;;;
losbladig;11,08;60,0;;;;;;
alibi;11,08;100,0;;;;;;
gozer;11,09;100,0;;;;;;
cocktail;11,09;100,0;;;;;;
deugdzaam;11,09;100,0;;;;;;
minachtend;11,09;100,0;;;;;;
nalatig;11,09;100,0;;;;;;
nonchalant;11,09;100,0;;;;;;
vooruitstrevend;11,09;100,0;;;;;;
vrijen;11,09;100,0;;;;;;
bemoeiziek;11,09;99,6;;;;;;
galant;11,09;99,6;;;;;;
temperamentvol;11,09;99,6;;;;;;
verwaand;11,09;99,6;;;;;;
achten;11,09;99,1;;;;;;
bombarie;11,09;61,1;;;;;;
havenhoofd;11,09;61,1;;;;;;
liefdewerk;11,09;61,1;;;;;;
slijter;11,09;61,1;;;;;;
varaan;11,09;61,1;;;;;;
vendelen;11,09;55,0;;;;;;
altviool;11,09;97,2;;;;;;
kwark;11,09;94,5;;;;;;
pastel;11,09;90,6;;;;;;
wijle;11,09;86,0;;;;;;
ende;11,09;79,6;;;;;;
fleur;11,09;98,1;;;;;;
aftreksel;11,10;100,0;;;;;;
authentiek;11,10;100,0;;;;;;
behoeden;11,10;100,0;;;;;;
bekoring;11,10;100,0;;;;;;
boetedoening;11,10;100,0;;;;;;
brandmerk;11,10;100,0;;;;;;
diepgaand;11,10;100,0;;;;;;
digitaal;11,10;100,0;;;;;;
gerechtshof;11,10;100,0;;;;;;
gespuis;11,10;100,0;;;;;;
mediteren;11,10;100,0;;;;;;
meeroken;11,10;100,0;;;;;;
openbaarheid;11,10;100,0;;;;;;
opensperren;11,10;100,0;;;;;;
pantoffelheld;11,10;100,0;;;;;;
pantseren;11,10;100,0;;;;;;
promoten;11,10;100,0;;;;;;
reliëf;11,10;100,0;;;;;;
variatie;11,10;100,0;;;;;;
verkroppen;11,10;100,0;;;;;;
volmondig;11,10;100,0;;;;;;
wansmaak;11,10;100,0;;;;;;
praatvaar;11,10;55,6;;;;;;
vleugellam;11,10;55,6;;;;;;
bijbelvast;11,10;50,0;;;;;;
boxershort;11,10;100,0;;;;;;
lange-afstandlopen;11,10;100,0;;;;;;
gebedshuis;11,10;95,8;;;;;;
lytchee;11,10;91,3;;;;;;
witvis;11,10;60,9;;;;;;
dunk;11,10;96,8;;;;;;
foef;11,10;95,4;;;;;;
zwijm;11,10;90,9;;;;;;
knokig;11,11;95,0;;;;;;
koetswerk;11,11;95,0;;;;;;
krijgshaftig;11,11;95,0;;;;;;
uiteenzetting;11,11;95,0;;;;;;
stulp;11,11;89,4;;;;;;
kamille;11,11;95,9;;;;;;
aanmerking;11,11;100,0;;;;;;
aardschok;11,11;100,0;;;;;;
achillespees;11,11;100,0;;;;;;
afgepeigerd;11,11;100,0;;;;;;
arbeiden;11,11;100,0;;;;;;
atmosfeer;11,11;100,0;;;;;;
automatisering;11,11;100,0;;;;;;
bakkebaard;11,11;100,0;;;;;;
bankafschrift;11,11;100,0;;;;;;
begaanbaar;11,11;100,0;;;;;;
belangeloos;11,11;100,0;;;;;;
besnijden;11,11;100,0;;;;;;
bestuurslid;11,11;100,0;;;;;;
bloedcel;11,11;100,0;;;;;;
burgerplicht;11,11;100,0;;;;;;
carnivoor;11,11;100,0;;;;;;
choqueren;11,11;100,0;;;;;;
commercie;11,11;100,0;;;;;;
componeren;11,11;100,0;;;;;;
creditcard;11,11;100,0;;;;;;
creperen;11,11;100,0;;;;;;
dankbetuiging;11,11;100,0;;;;;;
demo;11,11;100,0;;;;;;
derrière;11,11;100,0;;;;;;
doodvonnis;11,11;100,0;;;;;;
doodzonde;11,11;100,0;;;;;;
eenstemmig;11,11;100,0;;;;;;
email;11,11;100,0;;;;;;
epidemie;11,11;100,0;;;;;;
evolutie;11,11;100,0;;;;;;
excellent;11,11;100,0;;;;;;
florist;11,11;100,0;;;;;;
gaandeweg;11,11;100,0;;;;;;
gaskamer;11,11;100,0;;;;;;
geletterd;11,11;100,0;;;;;;
gerechtigheid;11,11;100,0;;;;;;
gewaad;11,11;100,0;;;;;;
gietvorm;11,11;100,0;;;;;;
hatelijkheid;11,11;100,0;;;;;;
huisraad;11,11;100,0;;;;;;
inboedel;11,11;100,0;;;;;;
inprenten;11,11;100,0;;;;;;
insgelijks;11,11;100,0;;;;;;
inspectie;11,11;100,0;;;;;;
introductie;11,11;100,0;;;;;;
intuïtie;11,11;100,0;;;;;;
inwijden;11,11;100,0;;;;;;
kermen;11,11;100,0;;;;;;
laaiend;11,11;100,0;;;;;;
levensgezel;11,11;100,0;;;;;;
lidstaat;11,11;100,0;;;;;;
lijkenzak;11,11;100,0;;;;;;
losbandig;11,11;100,0;;;;;;
omvangrijk;11,11;100,0;;;;;;
omwenteling;11,11;100,0;;;;;;
onbetwist;11,11;100,0;;;;;;
onderduiker;11,11;100,0;;;;;;
onderkomen;11,11;100,0;;;;;;
ongegeneerd;11,11;100,0;;;;;;
ongeletterde;11,11;100,0;;;;;;
ontnemen;11,11;100,0;;;;;;
overdaad;11,11;100,0;;;;;;
overstijgen;11,11;100,0;;;;;;
overweldigend;11,11;100,0;;;;;;
overwoekeren;11,11;100,0;;;;;;
pensionering;11,11;100,0;;;;;;
postuur;11,11;100,0;;;;;;
redactrice;11,11;100,0;;;;;;
renovatie;11,11;100,0;;;;;;
rivierbedding;11,11;100,0;;;;;;
slagschip;11,11;100,0;;;;;;
stabiliteit;11,11;100,0;;;;;;
toespelen;11,11;100,0;;;;;;
toewijding;11,11;100,0;;;;;;
transpireren;11,11;100,0;;;;;;
trekzak;11,11;100,0;;;;;;
uitdunnen;11,11;100,0;;;;;;
vaardigheid;11,11;100,0;;;;;;
vergaand;11,11;100,0;;;;;;
verhandelen;11,11;100,0;;;;;;
vertoeven;11,11;100,0;;;;;;
verwijzing;11,11;100,0;;;;;;
verwikkeld;11,11;100,0;;;;;;
verzinken;11,11;100,0;;;;;;
viseren;11,11;100,0;;;;;;
vleierij;11,11;100,0;;;;;;
vluchtstrook;11,11;100,0;;;;;;
vrijer;11,11;100,0;;;;;;
vuursteen;11,11;100,0;;;;;;
westerling;11,11;100,0;;;;;;
woordvoerder;11,11;100,0;;;;;;
zenuwtrek;11,11;100,0;;;;;;
asgrauw;11,11;90,0;;;;;;
ban;11,11;90,0;;;;;;
kribbig;11,11;90,0;;;;;;
kruier;11,11;50,0;;;;;;
hossen;11,11;45,0;;;;;;
laser;11,11;100,0;;;;;;
vlerk;11,11;81,1;;;;;;
meute;11,11;95,0;;;;;;
pendel;11,11;98,2;;;;;;
aandraven;11,12;94,4;;;;;;
afpoeieren;11,12;94,4;;;;;;
afstel;11,12;94,4;;;;;;
aquarel;11,12;94,4;;;;;;
asfalteren;11,12;94,4;;;;;;
bitsig;11,12;94,4;;;;;;
boetekleed;11,12;94,4;;;;;;
doorloper;11,12;94,4;;;;;;
drooglegging;11,12;94,4;;;;;;
flakkeren;11,12;94,4;;;;;;
insluiper;11,12;94,4;;;;;;
jerrycan;11,12;94,4;;;;;;
leeuwerik;11,12;94,4;;;;;;
maas;11,12;94,4;;;;;;
onbepaald;11,12;94,4;;;;;;
onderhand;11,12;94,4;;;;;;
onderhandelaar;11,12;94,4;;;;;;
onkundig;11,12;94,4;;;;;;
overlevering;11,12;94,4;;;;;;
overvragen;11,12;94,4;;;;;;
poeper;11,12;94,4;;;;;;
sisser;11,12;94,4;;;;;;
splitten;11,12;94,4;;;;;;
spraakleer;11,12;94,4;;;;;;
staflid;11,12;94,4;;;;;;
stamkroeg;11,12;94,4;;;;;;
statig;11,12;94,4;;;;;;
